ST_CODE,State_name,Month,Year,PC_Number,PC_name,PC_Type,Candidate_Name,Candidate_Sex,Candidate_Category,Candidate_Age,Party_Abbreviation,Total_Votes_Polled,Position,Alliance
S04,Bihar,3,2009,33,Buxar,GEN,SURESH WADEKAR,M,SC,38.0,RPI,1338.0,21.0,RPI
S04,Bihar,3,2009,33,Buxar,GEN,SUNIL KUMAR DUBEY,M,GEN,32.0,IND,1032.0,22.0,IND
S04,Bihar,3,2009,34,Sasaram,SC,MEIRA KUMAR,F,SC,63.0,INC,192213.0,1.0,UPA
S04,Bihar,3,2009,34,Sasaram,SC,MUNI LAL,M,SC,61.0,BJP,149259.0,2.0,NDA
S04,Bihar,3,2009,34,Sasaram,SC,LALAN PASWAN,M,SC,45.0,RJD,109498.0,3.0,UPA
S04,Bihar,3,2009,34,Sasaram,SC,GANDHI AZAD,M,SC,62.0,BSP,96613.0,4.0,BSP
S04,Bihar,3,2009,34,Sasaram,SC,BABBAN CHAUDHARY,M,SC,39.0,LTSD,13424.0,5.0,LTSD
S04,Bihar,3,2009,34,Sasaram,SC,DUKHI RAM,M,SC,39.0,CPI(ML)(L),8284.0,6.0,CPI(ML)(L)
S04,Bihar,3,2009,34,Sasaram,SC,SURENDRA RAM,M,SC,39.0,IND,6479.0,7.0,IND
S04,Bihar,3,2009,34,Sasaram,SC,MUNIYA DEBI,F,SC,41.0,IND,4820.0,8.0,IND
S04,Bihar,3,2009,34,Sasaram,SC,BHARAT RAM,M,SC,33.0,IND,3606.0,9.0,IND
S04,Bihar,3,2009,34,Sasaram,SC,BALIRAM RAM,M,SC,43.0,PMSP,3406.0,10.0,PMSP
S04,Bihar,3,2009,34,Sasaram,SC,RAM PRAVESH RAM,M,SC,47.0,IND,2921.0,11.0,IND
S04,Bihar,3,2009,34,Sasaram,SC,RAM NAGINA RAM,M,SC,41.0,RKJP,2055.0,12.0,RKJP
S04,Bihar,3,2009,34,Sasaram,SC,RADHA DEBI,F,SC,28.0,AD,1706.0,13.0,NDA
S04,Bihar,3,2009,34,Sasaram,SC,BHOLA PRASAD,M,SC,38.0,IJP,1688.0,14.0,IJP
S04,Bihar,3,2009,34,Sasaram,SC,PRAMOD KUMAR,M,SC,26.0,IND,1584.0,15.0,IND
S04,Bihar,3,2009,34,Sasaram,SC,RAMYADI RAM,M,SC,72.0,RPI,1475.0,16.0,RPI
S04,Bihar,3,2009,35,Karakat,GEN,MAHABALI SINGH,M,GEN,54.0,JD(U),196946.0,1.0,NDA
S04,Bihar,3,2009,35,Karakat,GEN,KANTI SINGH,F,GEN,54.0,RJD,176463.0,2.0,UPA
S04,Bihar,3,2009,35,Karakat,GEN,AWADHESH KUMAR SINGH,M,GEN,53.0,INC,71057.0,3.0,UPA
S04,Bihar,3,2009,35,Karakat,GEN,RAJA RAM SINGH,M,GEN,53.0,CPI(ML)(L),37493.0,4.0,CPI(ML)(L)
S04,Bihar,3,2009,35,Karakat,GEN,UPENDRA KUMAR SHARMA,M,GEN,47.0,BSP,32074.0,5.0,BSP
S04,Bihar,3,2009,35,Karakat,GEN,JYOTI RASHMI,F,GEN,30.0,RSWD,21114.0,6.0,RSWD
S04,Bihar,3,2009,35,Karakat,GEN,ER.ABDUL SATAR,M,GEN,62.0,IND,6961.0,7.0,IND
S04,Bihar,3,2009,35,Karakat,GEN,AJAY KUMAR,M,SC,32.0,RPI(A),6845.0,8.0,NDA
S04,Bihar,3,2009,35,Karakat,GEN,HARI PRASAD SINGH,M,GEN,63.0,IND,6485.0,9.0,IND
S04,Bihar,3,2009,35,Karakat,GEN,PRO. KAMTA PRASAD YADAV,M,GEN,46.0,IND,5053.0,10.0,IND
S04,Bihar,3,2009,35,Karakat,GEN,GIRISH NARAYAN SINGH,M,GEN,48.0,IND,4241.0,11.0,IND
S04,Bihar,3,2009,35,Karakat,GEN,MD.SHAMIULLAH MANSOORI,M,GEN,62.0,SSD,2954.0,12.0,SSD
S04,Bihar,3,2009,35,Karakat,GEN,RAJ KISHOR MISHRA,M,GEN,30.0,AJSP,2678.0,13.0,AJSP
S04,Bihar,3,2009,35,Karakat,GEN,SATISH PANDEY,M,GEN,27.0,IND,2434.0,14.0,IND
S04,Bihar,3,2009,35,Karakat,GEN,AMAWAS RAM,M,SC,50.0,IND,2266.0,15.0,IND
S04,Bihar,3,2009,35,Karakat,GEN,MUDREEKA YADAV,M,GEN,59.0,AD,1976.0,16.0,NDA
S04,Bihar,3,2009,36,Jahanabad,GEN,JAGDISH SHARMA,M,GEN,58.0,JD(U),234769.0,1.0,NDA
S04,Bihar,3,2009,36,Jahanabad,GEN,SURENDRA PRASAD YADAV,M,GEN,51.0,RJD,213442.0,2.0,UPA
S04,Bihar,3,2009,36,Jahanabad,GEN,DR. ARUN KUMAR,M,GEN,49.0,INC,48487.0,3.0,UPA
S04,Bihar,3,2009,36,Jahanabad,GEN,MAHANAND PRASAD,M,GEN,41.0,CPI(ML)(L),35496.0,4.0,CPI(ML)(L)
S04,Bihar,3,2009,36,Jahanabad,GEN,RAMADHAR SHARMA,M,GEN,54.0,BSP,18691.0,5.0,BSP
S04,Bihar,3,2009,36,Jahanabad,GEN,DR. ARBIND KUMAR,M,GEN,52.0,IND,10023.0,6.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,AYASHA KHATUN,F,GEN,28.0,LTSD,4073.0,7.0,LTSD
S04,Bihar,3,2009,36,Jahanabad,GEN,ARVIND PRASAD SINGH,M,GEN,43.0,IND,3972.0,8.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,RAMASRAY  PRASAD SINGH,M,GEN,83.0,RLD,3542.0,9.0,UPA
S04,Bihar,3,2009,36,Jahanabad,GEN,PROF. JAI RAM PRASAD SINGH,M,GEN,70.0,SSD,3045.0,10.0,SSD
S04,Bihar,3,2009,36,Jahanabad,GEN,ABHAY KUMAR ANIL,M,GEN,41.0,IND,2954.0,11.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,UPENDRA PRASAD,M,GEN,31.0,IND,2649.0,12.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,PRIKSHIT SINGH,M,GEN,36.0,IND,2126.0,13.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,JAGDISH YADAV,M,GEN,40.0,IND,2118.0,14.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,SUMIRAK SINGH,M,GEN,50.0,IND,1927.0,15.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,SYED AKBAR IMAM,M,GEN,49.0,ABAS,1843.0,16.0,ABAS
S04,Bihar,3,2009,36,Jahanabad,GEN,AJAY KUMAR VERMA,M,GEN,41.0,IND,1704.0,17.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,TARA GUPTA,F,GEN,62.0,RPP,1547.0,18.0,RPP
S04,Bihar,3,2009,36,Jahanabad,GEN,MD. SHAHABUDIN JAHAN,M,GEN,36.0,BSKP,1208.0,19.0,BSKP
S04,Bihar,3,2009,36,Jahanabad,GEN,PRABHAT KUMAR RANJAN,M,GEN,32.0,IND,1208.0,20.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,SIYA RAM PRASAD,M,GEN,40.0,IND,994.0,21.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,SHRAVAN  KUMAR,M,SC,32.0,LM,955.0,22.0,LM
S04,Bihar,3,2009,36,Jahanabad,GEN,SADHU SINHA,M,GEN,68.0,AIFB,955.0,23.0,AIFB
S04,Bihar,3,2009,36,Jahanabad,GEN,RANJIT SHARMA,M,GEN,28.0,IND,753.0,24.0,IND
S04,Bihar,3,2009,36,Jahanabad,GEN,RAKESHWAR KISHOR,M,GEN,35.0,IND,719.0,25.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,SUSHIL KUMAR SINGH,M,GEN,43.0,JD(U),260153.0,1.0,NDA
S04,Bihar,3,2009,37,Aurangabad,GEN,SHAKIL AHMAD KHAN,M,GEN,61.0,RJD,188095.0,2.0,UPA
S04,Bihar,3,2009,37,Aurangabad,GEN,NIKHIL KUMAR,M,GEN,67.0,INC,54581.0,3.0,UPA
S04,Bihar,3,2009,37,Aurangabad,GEN,ARCHNA CHANDRA,F,GEN,32.0,BSP,45173.0,4.0,BSP
S04,Bihar,3,2009,37,Aurangabad,GEN,SANTOSH KUMAR,M,GEN,40.0,IND,7954.0,5.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,PUNA DAS,M,SC,34.0,IND,6043.0,6.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,RANJEET KUMAR,M,GEN,48.0,IND,5738.0,7.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,ANIL KUMAR SINGH,M,GEN,36.0,RSWD,5096.0,8.0,RSWD
S04,Bihar,3,2009,37,Aurangabad,GEN,RAJENDRA YADAV,M,GEN,42.0,IND,4782.0,9.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,AMERIKA MAHTO,M,GEN,48.0,SSD,4550.0,10.0,SSD
S04,Bihar,3,2009,37,Aurangabad,GEN,RAM KUMAR MEHTA,M,GEN,37.0,LTSD,4362.0,11.0,LTSD
S04,Bihar,3,2009,37,Aurangabad,GEN,RAMSWARUP PRASAD YADAV,M,GEN,72.0,IND,3468.0,12.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,VIJAY PASWAN,M,SC,48.0,BSKP,3019.0,13.0,BSKP
S04,Bihar,3,2009,37,Aurangabad,GEN,UDAY PASWAN,M,SC,41.0,IND,2148.0,14.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,ASLAM ANSARI,M,GEN,38.0,IND,1717.0,15.0,IND
S04,Bihar,3,2009,37,Aurangabad,GEN,INDRA DEO RAM,M,SC,58.0,IND,1430.0,16.0,IND
S04,Bihar,3,2009,38,Gaya,SC,HARI MANJHI,M,SC,47.0,BJP,246255.0,1.0,NDA
S04,Bihar,3,2009,38,Gaya,SC,RAMJI MANJHI,M,SC,49.0,RJD,183802.0,2.0,UPA
S04,Bihar,3,2009,38,Gaya,SC,SANJIV PRASAD TONI,M,SC,52.0,INC,64902.0,3.0,UPA
S04,Bihar,3,2009,38,Gaya,SC,KALAWATI DEVI,F,SC,27.0,BSP,22854.0,4.0,BSP
S04,Bihar,3,2009,38,Gaya,SC,NIRANJAN KUMAR,M,SC,35.0,CPI(ML)(L),6704.0,5.0,CPI(ML)(L)
S04,Bihar,3,2009,38,Gaya,SC,SHYAMLAL MANJHI,M,SC,50.0,IND,6178.0,6.0,IND
S04,Bihar,3,2009,38,Gaya,SC,DILIP PASWAN,M,SC,41.0,NBNP,6025.0,7.0,NBNP
S04,Bihar,3,2009,38,Gaya,SC,RAJESH KUMAR,M,SC,27.0,LTSD,4650.0,8.0,LTSD
S04,Bihar,3,2009,38,Gaya,SC,RAMKISHORE PASWAN,M,SC,36.0,IND,4366.0,9.0,IND
S04,Bihar,3,2009,38,Gaya,SC,SHIV SHANKAR KUMAR,M,SC,33.0,IND,3448.0,10.0,IND
S04,Bihar,3,2009,38,Gaya,SC,RAMU PASWAN,M,SC,29.0,IND,3022.0,11.0,IND
S04,Bihar,3,2009,38,Gaya,SC,KAIL DAS,M,SC,66.0,IND,2882.0,12.0,IND
S04,Bihar,3,2009,38,Gaya,SC,AMARNATH PRASAD,M,SC,35.0,IND,2548.0,13.0,IND
S04,Bihar,3,2009,38,Gaya,SC,DEEPAK PASWAN,M,SC,27.0,IND,2371.0,14.0,IND
S04,Bihar,3,2009,38,Gaya,SC,RAMDEV ARYA PAAN,M,SC,67.0,ABJS,2156.0,15.0,ABJS
S04,Bihar,3,2009,38,Gaya,SC,KRISHNA CHOUDHARY,M,SC,26.0,IND,2020.0,16.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,BHOLA SINGH,M,GEN,70.0,BJP,130608.0,1.0,NDA
S04,Bihar,3,2009,39,Nawada,GEN,VEENA DEVI,F,GEN,36.0,LJP,95691.0,2.0,NDA
S04,Bihar,3,2009,39,Nawada,GEN,RAJBALLABH PRASAD,M,GEN,46.0,IND,78543.0,3.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,KAUSHAL YADAV,M,GEN,39.0,IND,59382.0,4.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,MASIH UDDIN,M,GEN,36.0,BSP,46528.0,5.0,BSP
S04,Bihar,3,2009,39,Nawada,GEN,ANIL MEHTA,M,GEN,36.0,IND,38215.0,6.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,AKHILESH SINGH,M,GEN,38.0,IND,28811.0,7.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,SUNILA DEVI,F,GEN,38.0,INC,19482.0,8.0,UPA
S04,Bihar,3,2009,39,Nawada,GEN,GANESH SHANKAR VIDYARTHI,M,GEN,85.0,CPM,14840.0,9.0,CPM
S04,Bihar,3,2009,39,Nawada,GEN,RAJ KISHORE RAJ,M,SC,43.0,IND,9964.0,10.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,SUNIL KUMAR,M,GEN,28.0,IND,7088.0,11.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,DURGA PRASAD DHAR,M,GEN,29.0,IND,7037.0,12.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,CHANCHALA DEVI,F,SC,33.0,IND,6442.0,13.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,SHAMBHU PRASAD,M,GEN,41.0,IND,5992.0,14.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,NAVIN KUMAR VERMA,M,GEN,38.0,IND,5941.0,15.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,RAJENDRA VISHAL,M,GEN,44.0,IND,5844.0,16.0,IND
S04,Bihar,3,2009,39,Nawada,GEN,UMAKANT RAHI,M,GEN,37.0,SSD,5819.0,17.0,SSD
S04,Bihar,3,2009,39,Nawada,GEN,VIDHYAPATI SINGH,M,GEN,46.0,LTSD,4480.0,18.0,LTSD
S04,Bihar,3,2009,39,Nawada,GEN,KAILASH PAL,M,GEN,48.0,BSKP,4473.0,19.0,BSKP
S04,Bihar,3,2009,39,Nawada,GEN,SURENDRA KUMAR CHAUDHARY,M,SC,45.0,SBSP,3272.0,20.0,NDA
S04,Bihar,3,2009,39,Nawada,GEN,RAJENDRA SINGH,M,GEN,60.0,IND,3131.0,21.0,IND
S04,Bihar,3,2009,40,Jamui,SC,BHUDEO CHOUDHARY,M,SC,46.0,JD(U),178560.0,1.0,NDA
S04,Bihar,3,2009,40,Jamui,SC,SHYAM RAJAK,M,SC,56.0,RJD,148763.0,2.0,UPA
S04,Bihar,3,2009,40,Jamui,SC,ASHOK CHOUDHARY,M,SC,42.0,INC,71267.0,3.0,UPA
S04,Bihar,3,2009,40,Jamui,SC,PRASADI PASWAN,M,SC,37.0,JMM,51977.0,4.0,UPA
S04,Bihar,3,2009,40,Jamui,SC,GAJADHAR RAJAK,M,SC,63.0,CPI,17791.0,5.0,CPI
S04,Bihar,3,2009,40,Jamui,SC,BHAGWAN DAS,M,SC,61.0,BSP,12135.0,6.0,BSP
S04,Bihar,3,2009,40,Jamui,SC,YOGENDRA PASWAN,M,SC,37.0,IND,7777.0,7.0,IND
S04,Bihar,3,2009,40,Jamui,SC,ARJUN MANJHI,M,SC,45.0,JGP,7457.0,8.0,JGP
S04,Bihar,3,2009,40,Jamui,SC,KAPILDEO DAS,M,SC,55.0,IND,6269.0,9.0,IND
S04,Bihar,3,2009,40,Jamui,SC,SUBHASH PASWAN,M,SC,36.0,STPI,4180.0,10.0,STPI
S04,Bihar,3,2009,40,Jamui,SC,JAY SEKHAR MANJHI,M,SC,48.0,IND,4152.0,11.0,IND
S04,Bihar,3,2009,40,Jamui,SC,VIJAY PASWAN,M,SC,29.0,IND,3871.0,12.0,IND
S04,Bihar,3,2009,40,Jamui,SC,NUNDEO MANJHI,M,SC,54.0,JVM,3472.0,13.0,JVM
S04,Bihar,3,2009,40,Jamui,SC,SARYUG PASWAN,M,SC,65.0,IND,3448.0,14.0,IND
S04,Bihar,3,2009,40,Jamui,SC,BILAKSHAN RABIDAS,M,SC,51.0,IND,3357.0,15.0,IND
S04,Bihar,3,2009,40,Jamui,SC,UPENDRA RAVIDAS,M,SC,30.0,SAP,3080.0,16.0,SAP
S04,Bihar,3,2009,40,Jamui,SC,OM PRAKASH PASWAN,M,SC,62.0,LTSD,2915.0,17.0,LTSD
S04,Bihar,3,2009,40,Jamui,SC,GULAB CHANDRA PASWAN,M,SC,58.0,RKJP,2629.0,18.0,RKJP
S04,Bihar,3,2009,40,Jamui,SC,PAPPU RAJAK,M,SC,40.0,IND,2182.0,19.0,IND
S05,Goa,3,2009,1,North Goa,GEN,SHRIPAD YESSO NAIK,M,GEN,56.0,BJP,137716.0,1.0,NDA
S05,Goa,3,2009,1,North Goa,GEN,JITENDRA RAGHURAJ DESHPRABHU,M,GEN,53.0,NCP,131363.0,2.0,UPA
S05,Goa,3,2009,1,North Goa,GEN,CHRISTOPHER FONSECA,M,GEN,55.0,CPI,8646.0,3.0,CPI
S05,Goa,3,2009,1,North Goa,GEN,RAUT PANDURANG DATTARAM,M,GEN,62.0,MAG,6638.0,4.0,MAG
S05,Goa,3,2009,1,North Goa,GEN,MARTHA D SOUZA,F,GEN,55.0,IND,3217.0,5.0,IND
S05,Goa,3,2009,1,North Goa,GEN,UPENDRA CHANDRU GAONKAR,M,GEN,48.0,SHS,3186.0,6.0,SHS
S05,Goa,3,2009,1,North Goa,GEN,NARCINVA SURYA SALGAONKAR,M,GEN,51.0,IND,1529.0,7.0,IND
S05,Goa,3,2009,2,South Goa,GEN,COSME FRANCISCO CAITANO SARDINHA,M,GEN,62.0,INC,127494.0,1.0,UPA
S05,Goa,3,2009,2,South Goa,GEN,ADV. NARENDRA KESHAV SAWAIKAR,M,GEN,42.0,BJP,114978.0,2.0,NDA
S05,Goa,3,2009,2,South Goa,GEN,MATANHY SALDANHA,M,GEN,60.0,UGDP,16727.0,3.0,UGDP
S05,Goa,3,2009,2,South Goa,GEN,ADV. RAJU MANGESHKAR ALIAS RAJENDRA NAIK,M,GEN,52.0,CPI,4563.0,4.0,CPI
S05,Goa,3,2009,2,South Goa,GEN,HAMZA KHAN,M,GEN,57.0,IND,2536.0,5.0,IND
S05,Goa,3,2009,2,South Goa,GEN,SALUNKE SMITA PRAVEEN,F,GEN,38.0,IND,1771.0,6.0,IND
S05,Goa,3,2009,2,South Goa,GEN,ROHIDAS HARICHANDRA BORKAR,M,GEN,63.0,SGF,1117.0,7.0,SGF
S05,Goa,3,2009,2,South Goa,GEN,MULLA SALIM,M,GEN,25.0,IND,841.0,8.0,IND
S05,Goa,3,2009,2,South Goa,GEN,DIAS JAWAHAR,M,GEN,53.0,IND,706.0,9.0,IND
S05,Goa,3,2009,2,South Goa,GEN,DERICK DIAS,M,GEN,41.0,IND,679.0,10.0,IND
S05,Goa,3,2009,2,South Goa,GEN,FRANCISCO ANTONIO JOAO DE PHILOMENO FERNANDES,M,GEN,66.0,IND,548.0,11.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,JAT POONAMBEN VELJIBHAI,F,SC,37.0,BJP,285300.0,1.0,NDA
S06,Gujarat,3,2009,1,Kachchh,SC,DANICHA VALJIBHAI PUNAMCHANDRA,M,SC,62.0,INC,213957.0,2.0,UPA
S06,Gujarat,3,2009,1,Kachchh,SC,VANZARA HIRABEN DALPATBHAI,F,SC,38.0,IND,15881.0,3.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,SARESA NANJI BHANJIBHAI,M,SC,55.0,IND,10763.0,4.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,NAMORI MOHANBHAI LADHABHAI,M,SC,55.0,BSP,9519.0,5.0,BSP
S06,Gujarat,3,2009,1,Kachchh,SC,MUNSHI BHURALAL KHIMJIBHAI,M,SC,46.0,IND,7626.0,6.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,MAHESHWARI DHANJIBHAI KARSANBHAI,M,SC,38.0,IND,4102.0,7.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,MANGALIYA LILBAI JIVANBHAI,F,SC,28.0,IND,3589.0,8.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,MAHESHWARI GANGJI DAYABHAI,M,SC,29.0,IND,2390.0,9.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,GOVIND JIVABHAI DAFADA,M,SC,27.0,IND,1625.0,10.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,CHAUHAN MOTILAL DEVJIBHAI,M,SC,54.0,LPSP,1593.0,11.0,LPSP
S06,Gujarat,3,2009,1,Kachchh,SC,BADIYA RAMESH GANGJI,M,SC,26.0,RKSP,1501.0,12.0,RKSP
S06,Gujarat,3,2009,1,Kachchh,SC,KANJI ABHABHAI MAHESHWARI,M,SC,59.0,IND,1393.0,13.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,GARVA ASMAL THAKARSHI,M,SC,57.0,IND,1266.0,14.0,IND
S06,Gujarat,3,2009,1,Kachchh,SC,DR. TINA MAGANBHAI PARMAR,F,SC,26.0,BNJD,1251.0,15.0,BNJD
S06,Gujarat,3,2009,1,Kachchh,SC,DUNGARIYA BHARMALBHAI NARANBHAI,M,SC,51.0,SP,1196.0,16.0,SP
S06,Gujarat,3,2009,1,Kachchh,SC,PARMAR MUKESHBHAI MANDANBHAI,M,SC,27.0,IJP,1056.0,17.0,IJP
S06,Gujarat,3,2009,2,Banaskantha,GEN,GADHVI MUKESHKUMAR BHEIRAVDANJI,M,GEN,47.0,INC,289409.0,1.0,UPA
S06,Gujarat,3,2009,2,Banaskantha,GEN,CHAUDHARY HARIBHAI PARATHIBHAI,M,GEN,54.0,BJP,279108.0,2.0,NDA
S06,Gujarat,3,2009,2,Banaskantha,GEN,SHRIMALI ASHOKBHAI BALCHANDBHAI,M,SC,40.0,IND,20524.0,3.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,SIPAI AAIYUBBHAI IBRAHIMBHAI,M,GEN,35.0,IND,15801.0,4.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,CHETANBHAI KALABHAI SOLANKI,M,SC,28.0,BSP,11867.0,5.0,BSP
S06,Gujarat,3,2009,2,Banaskantha,GEN,SAVJIBHAI PATHUBHAI RAJGOR,M,GEN,34.0,IND,8133.0,6.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,AMRUTBHAI LAKHUBHAI PATEL(FOSI),M,GEN,49.0,MJP,6722.0,7.0,MJP
S06,Gujarat,3,2009,2,Banaskantha,GEN,SHARDABEN BHIKHABHAI PARMAR,F,SC,45.0,IND,4838.0,8.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,ROOHATAR LEBUJI PARBATJI,M,GEN,32.0,IND,1908.0,9.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,KATARIYA HASMUKHLAL RAVJIBHAI,M,SC,34.0,LSWP,1710.0,10.0,LSWP
S06,Gujarat,3,2009,2,Banaskantha,GEN,MAJIRANA BHOPAJI AASHAJI,M,ST,68.0,IND,1508.0,11.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,PARSANI MAHMAD SIKANDAR JALALBHAI,M,GEN,30.0,IND,1287.0,12.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,LODHA ISHVARBHAI MAHADEVBHAI,M,GEN,57.0,ABJS,1268.0,13.0,ABJS
S06,Gujarat,3,2009,2,Banaskantha,GEN,PUROHIT ASHOKBHAI CHHAGANBHAI,M,GEN,32.0,IND,1212.0,14.0,IND
S06,Gujarat,3,2009,2,Banaskantha,GEN,KARNAVAT YOGESHKUMAR BHIKHABHAI,M,GEN,31.0,IND,936.0,15.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,JAGDISH THAKOR,M,GEN,51.0,INC,283778.0,1.0,UPA
S06,Gujarat,3,2009,3,Patan,GEN,RATHOD BHAVSINHBHAI DAHYABHAI,M,GEN,68.0,BJP,265274.0,2.0,NDA
S06,Gujarat,3,2009,3,Patan,GEN,PATEL NARANBHAI PRAGDASBHAI,M,GEN,55.0,MJP,18554.0,3.0,MJP
S06,Gujarat,3,2009,3,Patan,GEN,RAJPUT JAGATSINH SAMANTSING,M,GEN,29.0,IND,11000.0,4.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,KHOKHAR MAHEBOOBKHAN RAHEMATKHAN,M,GEN,50.0,BSP,10705.0,5.0,BSP
S06,Gujarat,3,2009,3,Patan,GEN,PATEL MANORBHAI VIRAMDAS,M,GEN,68.0,IND,9215.0,6.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,BAROT SANJAYBHAI MAGANBHAI,M,GEN,50.0,NCP,8420.0,7.0,UPA
S06,Gujarat,3,2009,3,Patan,GEN,BRAHMAKSHATRIY NIRUPABEN NATVARLAL,F,GEN,35.0,IND,7891.0,8.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,PATEL RAMESHBHAI GOVINDBHAI,M,GEN,45.0,IND,4276.0,9.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,PATAVAT MAHAMMADBHAI SHARIFBHAI,M,GEN,50.0,SP,3602.0,10.0,SP
S06,Gujarat,3,2009,3,Patan,GEN,PATEL DILIPKUMAR LILACHAND,M,GEN,31.0,IND,3048.0,11.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,JUDAL GANESHBHAI MEGHRAJBHAI,M,GEN,35.0,IND,1653.0,12.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,CHAUDHARY MANSINHBHAI MANABHAI,M,GEN,32.0,IND,1637.0,13.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,KANUBHAI BHURABHAI MAHESHVARI (MANDOVARA),M,GEN,60.0,IND,1519.0,14.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,CHAUDHARY KIRTIKUMAR JESANGBHAI,M,GEN,30.0,IND,1409.0,15.0,IND
S06,Gujarat,3,2009,3,Patan,GEN,RAVAL BHURABHAI MOTIBHAI,M,GEN,45.0,BNJD,1206.0,16.0,BNJD
S06,Gujarat,3,2009,4,Mahesana,GEN,PATEL JAYSHREEBEN KANUBHAI,F,GEN,50.0,BJP,334631.0,1.0,NDA
S06,Gujarat,3,2009,4,Mahesana,GEN,PATEL JIVABHAI AMBALAL,M,GEN,70.0,INC,312766.0,2.0,UPA
S06,Gujarat,3,2009,4,Mahesana,GEN,PATEL LALJIBHAI KESHAVLAL,M,GEN,48.0,IND,12063.0,3.0,IND
S06,Gujarat,3,2009,4,Mahesana,GEN,ZALA RUDRADATTSINH VANRAJSINH,M,GEN,27.0,BSP,9065.0,4.0,BSP
S06,Gujarat,3,2009,4,Mahesana,GEN,PATEL JIVRAMBHAI HIRDAS,M,GEN,67.0,IND,6897.0,5.0,IND
S06,Gujarat,3,2009,4,Mahesana,GEN,THAKOR AMARSINH RAMSINH (BABUJI),M,GEN,40.0,MJP,5168.0,6.0,MJP
S06,Gujarat,3,2009,4,Mahesana,GEN,PATEL MANOJKUMAR BAHECHARDAS,M,GEN,58.0,IND,4795.0,7.0,IND
S06,Gujarat,3,2009,4,Mahesana,GEN,NAYEE KOKILABEN MANUBHAI ALIAS MAHENDRABHAI,F,GEN,39.0,IND,2601.0,8.0,IND
S06,Gujarat,3,2009,4,Mahesana,GEN,THAKOR RAMANJI SHIVAJI,M,GEN,56.0,IND,1447.0,9.0,IND
S06,Gujarat,3,2009,4,Mahesana,GEN,DR. P. C. PATEL M.B.B.S.,M,GEN,45.83767285411735,IND,51708.935343216646,9.447738881275695,IND
S06,Gujarat,3,2009,4,Mahesana,GEN,BABUBHAI ISHWARBHAI PRAJAPATI,M,GEN,52.0,VHS,935.0,11.0,VHS
